"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1974",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1975",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1976",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1977",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1978",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1979",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1980",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1981",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1982",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1983",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1984",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1985",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2015",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2016",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2017",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2018",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2019",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2020",0,
"AUS","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"AUS","ELECTRICITY","TOT","GWH","A","1960",0,
"AUS","ELECTRICITY","TOT","GWH","A","1961",0,
"AUS","ELECTRICITY","TOT","GWH","A","1962",0,
"AUS","ELECTRICITY","TOT","GWH","A","1963",0,
"AUS","ELECTRICITY","TOT","GWH","A","1964",0,
"AUS","ELECTRICITY","TOT","GWH","A","1965",0,
"AUS","ELECTRICITY","TOT","GWH","A","1966",0,
"AUS","ELECTRICITY","TOT","GWH","A","1967",0,
"AUS","ELECTRICITY","TOT","GWH","A","1968",0,
"AUS","ELECTRICITY","TOT","GWH","A","1969",0,
"AUS","ELECTRICITY","TOT","GWH","A","1970",0,
"AUS","ELECTRICITY","TOT","GWH","A","1971",0,
"AUS","ELECTRICITY","TOT","GWH","A","1972",0,
"AUS","ELECTRICITY","TOT","GWH","A","1973",0,
"AUS","ELECTRICITY","TOT","GWH","A","1974",67938,
"AUS","ELECTRICITY","TOT","GWH","A","1975",71823,
"AUS","ELECTRICITY","TOT","GWH","A","1976",74710,
"AUS","ELECTRICITY","TOT","GWH","A","1977",80257,
"AUS","ELECTRICITY","TOT","GWH","A","1978",83436,
"AUS","ELECTRICITY","TOT","GWH","A","1979",88152,
"AUS","ELECTRICITY","TOT","GWH","A","1980",92468,
"AUS","ELECTRICITY","TOT","GWH","A","1981",99217,
"AUS","ELECTRICITY","TOT","GWH","A","1982",99929,
"AUS","ELECTRICITY","TOT","GWH","A","1983",100625,
"AUS","ELECTRICITY","TOT","GWH","A","1984",106374,
"AUS","ELECTRICITY","TOT","GWH","A","1985",114295,
"AUS","ELECTRICITY","TOT","GWH","A","1986",119102,
"AUS","ELECTRICITY","TOT","GWH","A","1987",125291,
"AUS","ELECTRICITY","TOT","GWH","A","1988",131163,
"AUS","ELECTRICITY","TOT","GWH","A","1989",139174,
"AUS","ELECTRICITY","TOT","GWH","A","1990",144926,
"AUS","ELECTRICITY","TOT","GWH","A","1991",147121,
"AUS","ELECTRICITY","TOT","GWH","A","1992",149306,
"AUS","ELECTRICITY","TOT","GWH","A","1993",153420,
"AUS","ELECTRICITY","TOT","GWH","A","1994",157232,
"AUS","ELECTRICITY","TOT","GWH","A","1995",162402,
"AUS","ELECTRICITY","TOT","GWH","A","1996",166640,
"AUS","ELECTRICITY","TOT","GWH","A","1997",171912,
"AUS","ELECTRICITY","TOT","GWH","A","1998",183015,
"AUS","ELECTRICITY","TOT","GWH","A","1999",190064,
"AUS","ELECTRICITY","TOT","GWH","A","2000",195402,
"AUS","ELECTRICITY","TOT","GWH","A","2001",206772,
"AUS","ELECTRICITY","TOT","GWH","A","2002",213004,
"AUS","ELECTRICITY","TOT","GWH","A","2003",205309,
"AUS","ELECTRICITY","TOT","GWH","A","2004",210162,
"AUS","ELECTRICITY","TOT","GWH","A","2005",214526,
"AUS","ELECTRICITY","TOT","GWH","A","2006",218390,
"AUS","ELECTRICITY","TOT","GWH","A","2007",227066,
"AUS","ELECTRICITY","TOT","GWH","A","2008",228073,
"AUS","ELECTRICITY","TOT","GWH","A","2009",232688,
"AUS","ELECTRICITY","TOT","GWH","A","2010",237384,
"AUS","ELECTRICITY","TOT","GWH","A","2011",240739,
"AUS","ELECTRICITY","TOT","GWH","A","2012",236580,
"AUS","ELECTRICITY","TOT","GWH","A","2013",235522,
"AUS","ELECTRICITY","TOT","GWH","A","2014",232621,
"AUS","ELECTRICITY","TOT","GWH","A","2015",238533,
"AUS","ELECTRICITY","TOT","GWH","A","2016",243262,
"AUS","ELECTRICITY","TOT","GWH","A","2017",243517,
"AUS","ELECTRICITY","TOT","GWH","A","2018",247292,
"AUS","ELECTRICITY","TOT","GWH","A","2019",250531,
"AUS","ELECTRICITY","TOT","GWH","A","2020",251913.481,
"AUS","ELECTRICITY","TOT","GWH","A","2021",,"L"
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1974",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1975",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1976",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1977",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1978",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1979",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1980",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1981",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1982",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1983",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1984",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1985",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2015",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2016",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2017",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2018",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2019",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2020",0,
"AUT","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"AUT","ELECTRICITY","TOT","GWH","A","1960",0,
"AUT","ELECTRICITY","TOT","GWH","A","1961",0,
"AUT","ELECTRICITY","TOT","GWH","A","1962",0,
"AUT","ELECTRICITY","TOT","GWH","A","1963",0,
"AUT","ELECTRICITY","TOT","GWH","A","1964",0,
"AUT","ELECTRICITY","TOT","GWH","A","1965",0,
"AUT","ELECTRICITY","TOT","GWH","A","1966",0,
"AUT","ELECTRICITY","TOT","GWH","A","1967",0,
"AUT","ELECTRICITY","TOT","GWH","A","1968",0,
"AUT","ELECTRICITY","TOT","GWH","A","1969",0,
"AUT","ELECTRICITY","TOT","GWH","A","1970",0,
"AUT","ELECTRICITY","TOT","GWH","A","1971",0,
"AUT","ELECTRICITY","TOT","GWH","A","1972",0,
"AUT","ELECTRICITY","TOT","GWH","A","1973",0,
"AUT","ELECTRICITY","TOT","GWH","A","1974",32876,
"AUT","ELECTRICITY","TOT","GWH","A","1975",34137,
"AUT","ELECTRICITY","TOT","GWH","A","1976",34084,
"AUT","ELECTRICITY","TOT","GWH","A","1977",36552,
"AUT","ELECTRICITY","TOT","GWH","A","1978",36929,
"AUT","ELECTRICITY","TOT","GWH","A","1979",39504,
"AUT","ELECTRICITY","TOT","GWH","A","1980",40784,
"AUT","ELECTRICITY","TOT","GWH","A","1981",41613,
"AUT","ELECTRICITY","TOT","GWH","A","1982",41614,
"AUT","ELECTRICITY","TOT","GWH","A","1983",41305,
"AUT","ELECTRICITY","TOT","GWH","A","1984",41156,
"AUT","ELECTRICITY","TOT","GWH","A","1985",43225,
"AUT","ELECTRICITY","TOT","GWH","A","1986",43447,
"AUT","ELECTRICITY","TOT","GWH","A","1987",49182,
"AUT","ELECTRICITY","TOT","GWH","A","1988",47972,
"AUT","ELECTRICITY","TOT","GWH","A","1989",48972,
"AUT","ELECTRICITY","TOT","GWH","A","1990",48376,
"AUT","ELECTRICITY","TOT","GWH","A","1991",49499,
"AUT","ELECTRICITY","TOT","GWH","A","1992",49372,
"AUT","ELECTRICITY","TOT","GWH","A","1993",51184,
"AUT","ELECTRICITY","TOT","GWH","A","1994",51992,
"AUT","ELECTRICITY","TOT","GWH","A","1995",54943,
"AUT","ELECTRICITY","TOT","GWH","A","1996",53155,
"AUT","ELECTRICITY","TOT","GWH","A","1997",55142,
"AUT","ELECTRICITY","TOT","GWH","A","1998",55511,
"AUT","ELECTRICITY","TOT","GWH","A","1999",58550,
"AUT","ELECTRICITY","TOT","GWH","A","2000",59054,
"AUT","ELECTRICITY","TOT","GWH","A","2001",60111,
"AUT","ELECTRICITY","TOT","GWH","A","2002",59937,
"AUT","ELECTRICITY","TOT","GWH","A","2003",57413,
"AUT","ELECTRICITY","TOT","GWH","A","2004",61387,
"AUT","ELECTRICITY","TOT","GWH","A","2005",63671,
"AUT","ELECTRICITY","TOT","GWH","A","2006",61228,
"AUT","ELECTRICITY","TOT","GWH","A","2007",61810,
"AUT","ELECTRICITY","TOT","GWH","A","2008",63589,
"AUT","ELECTRICITY","TOT","GWH","A","2009",66032,
"AUT","ELECTRICITY","TOT","GWH","A","2010",67709,
"AUT","ELECTRICITY","TOT","GWH","A","2011",62592,
"AUT","ELECTRICITY","TOT","GWH","A","2012",69525,
"AUT","ELECTRICITY","TOT","GWH","A","2013",65260,
"AUT","ELECTRICITY","TOT","GWH","A","2014",62248,
"AUT","ELECTRICITY","TOT","GWH","A","2015",61928,
"AUT","ELECTRICITY","TOT","GWH","A","2016",64961,
"AUT","ELECTRICITY","TOT","GWH","A","2017",68093.595,
"AUT","ELECTRICITY","TOT","GWH","A","2018",65383.711,
"AUT","ELECTRICITY","TOT","GWH","A","2019",71101.128,
"AUT","ELECTRICITY","TOT","GWH","A","2020",69424.515,
"AUT","ELECTRICITY","TOT","GWH","A","2021",,"L"
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1974",136,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1975",6408,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1976",9485,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1977",11314,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1978",11872,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1979",10815,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1980",11909,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1981",12219,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1982",14752,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1983",22832,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1984",26359,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1985",32692,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1986",37302,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1987",39764,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1988",40887,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1989",39045,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1990",40546,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1991",40637,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1992",41176,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1993",39736,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1994",38533,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1995",39192,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1996",41150,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1997",45097,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1998",43889,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","1999",46662,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2000",45747,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2001",44005,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2002",44987,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2003",44920,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2004",44899,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2005",45335,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2006",44314,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2007",45853,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2008",43359,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2009",44959,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2010",45729,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2011",45942,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2012",38464,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2013",40567,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2014",31969,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2015",24825,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2016",41430,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2017",40128.5,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2018",27126.3,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2019",41305.6,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2020",32605.8,
"BEL","ELECTRICITY","NUCLEAR","GWH","A","2021",,"L"
"BEL","ELECTRICITY","TOT","GWH","A","1960",0,
"BEL","ELECTRICITY","TOT","GWH","A","1961",0,
"BEL","ELECTRICITY","TOT","GWH","A","1962",0,
"BEL","ELECTRICITY","TOT","GWH","A","1963",0,
"BEL","ELECTRICITY","TOT","GWH","A","1964",0,
"BEL","ELECTRICITY","TOT","GWH","A","1965",0,
"BEL","ELECTRICITY","TOT","GWH","A","1966",0,
"BEL","ELECTRICITY","TOT","GWH","A","1967",0,
"BEL","ELECTRICITY","TOT","GWH","A","1968",0,
"BEL","ELECTRICITY","TOT","GWH","A","1969",0,
"BEL","ELECTRICITY","TOT","GWH","A","1970",0,
"BEL","ELECTRICITY","TOT","GWH","A","1971",0,
"BEL","ELECTRICITY","TOT","GWH","A","1972",0,
"BEL","ELECTRICITY","TOT","GWH","A","1973",0,
"BEL","ELECTRICITY","TOT","GWH","A","1974",40764,
"BEL","ELECTRICITY","TOT","GWH","A","1975",38934,
"BEL","ELECTRICITY","TOT","GWH","A","1976",45000,
"BEL","ELECTRICITY","TOT","GWH","A","1977",44774,
"BEL","ELECTRICITY","TOT","GWH","A","1978",48356,
"BEL","ELECTRICITY","TOT","GWH","A","1979",49648,
"BEL","ELECTRICITY","TOT","GWH","A","1980",51015,
"BEL","ELECTRICITY","TOT","GWH","A","1981",48180,
"BEL","ELECTRICITY","TOT","GWH","A","1982",47936,
"BEL","ELECTRICITY","TOT","GWH","A","1983",49927,
"BEL","ELECTRICITY","TOT","GWH","A","1984",51850,
"BEL","ELECTRICITY","TOT","GWH","A","1985",54184,
"BEL","ELECTRICITY","TOT","GWH","A","1986",55504,
"BEL","ELECTRICITY","TOT","GWH","A","1987",59999,
"BEL","ELECTRICITY","TOT","GWH","A","1988",61913,
"BEL","ELECTRICITY","TOT","GWH","A","1989",63972,
"BEL","ELECTRICITY","TOT","GWH","A","1990",67266,
"BEL","ELECTRICITY","TOT","GWH","A","1991",68118,
"BEL","ELECTRICITY","TOT","GWH","A","1992",68348,
"BEL","ELECTRICITY","TOT","GWH","A","1993",67097,
"BEL","ELECTRICITY","TOT","GWH","A","1994",68509,
"BEL","ELECTRICITY","TOT","GWH","A","1995",70612,
"BEL","ELECTRICITY","TOT","GWH","A","1996",72315,
"BEL","ELECTRICITY","TOT","GWH","A","1997",75023,
"BEL","ELECTRICITY","TOT","GWH","A","1998",79436,
"BEL","ELECTRICITY","TOT","GWH","A","1999",80844,
"BEL","ELECTRICITY","TOT","GWH","A","2000",80266,
"BEL","ELECTRICITY","TOT","GWH","A","2001",76216,
"BEL","ELECTRICITY","TOT","GWH","A","2002",78147,
"BEL","ELECTRICITY","TOT","GWH","A","2003",80858,
"BEL","ELECTRICITY","TOT","GWH","A","2004",80705,
"BEL","ELECTRICITY","TOT","GWH","A","2005",82310,
"BEL","ELECTRICITY","TOT","GWH","A","2006",81161,
"BEL","ELECTRICITY","TOT","GWH","A","2007",84581,
"BEL","ELECTRICITY","TOT","GWH","A","2008",81082,
"BEL","ELECTRICITY","TOT","GWH","A","2009",87661,
"BEL","ELECTRICITY","TOT","GWH","A","2010",91007,
"BEL","ELECTRICITY","TOT","GWH","A","2011",87121,
"BEL","ELECTRICITY","TOT","GWH","A","2012",79919,
"BEL","ELECTRICITY","TOT","GWH","A","2013",80300,
"BEL","ELECTRICITY","TOT","GWH","A","2014",69818,
"BEL","ELECTRICITY","TOT","GWH","A","2015",67380,
"BEL","ELECTRICITY","TOT","GWH","A","2016",82401,
"BEL","ELECTRICITY","TOT","GWH","A","2017",83122.9,
"BEL","ELECTRICITY","TOT","GWH","A","2018",72065.1,
"BEL","ELECTRICITY","TOT","GWH","A","2019",89913.4,
"BEL","ELECTRICITY","TOT","GWH","A","2020",86055.1,
"BEL","ELECTRICITY","TOT","GWH","A","2021",,"L"
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1960",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1961",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1962",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1963",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1964",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1965",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1966",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1967",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1968",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1969",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1970",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1971",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1972",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1973",0,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1974",13865,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1975",11859,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1976",16431,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1977",24851,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1978",29436,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1979",33275,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1980",35880,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1981",37799,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1982",36167,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1983",45859,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1984",49255,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1985",57095,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1986",67233,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1987",72888,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1988",78176,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1989",75350,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1990",68837,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1991",80122,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1992",76021,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1993",88620,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1994",101730,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1995",92306,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1996",87516,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1997",77857,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1998",67463,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","1999",69331,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2000",68679,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2001",72354,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2002",71251,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2003",70653,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2004",85270,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2005",86830,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2006",92419,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2007",88190,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2008",90585,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2009",84992,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2010",85527,
"CAN","ELECTRICITY","NUCLEAR","GWH","A","2011",88291,
