"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.4333,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-02",101.414,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-03",101.2562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.9916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.8354,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.8718,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-07",101.0662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-08",101.228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-09",101.3957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.5296,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-11",101.3447,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.7554,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.91518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.51708,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.60876,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.99048,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-05",100.2682,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-06",100.3395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-07",100.2611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-08",100.1768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-09",100.1072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-10",100.0337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-11",99.96826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.88188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.77045,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.74094,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.68893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.61737,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.54401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.42828,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.24459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-08",99.09818,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.97474,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.8869,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.99767,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.4189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.1006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.5544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.6181,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.436,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.2509,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.1514,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.1132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.098,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.0921,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.1213,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.257,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.5868,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-01",101.079,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.3978,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.4226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.2197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-05",101.0167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.8271,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.6535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.5321,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.4171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.3022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.3359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.6465,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.1641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.4544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.3587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.6975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.5375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.4517,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.4128,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.3688,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.282,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.1724,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.0608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.93301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-02",99.85162,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-03",99.79462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-04",99.73672,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.70638,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.69899,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.70728,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.72869,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.75707,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.76127,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.65675,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.30141,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.74477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.29392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-03",97.91308,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-04",97.5297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.27073,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-06",97.12268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.04601,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-08",96.97845,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-09",96.91177,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.81457,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.69907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.57362,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.4135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-02",96.28643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.22337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.20095,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.20451,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.25052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.38305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.48309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.56996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.7013,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.74152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-12",96.66441,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-01",96.51295,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.47636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.60772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.86041,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.95689,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.85917,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.67235,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-08",96.45306,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-09",96.25163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-10",96.04205,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.92343,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-12",95.89562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-01",95.97782,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-02",96.09176,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-03",96.26878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-04",96.5359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-05",96.73883,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-06",96.85336,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-07",96.92719,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-08",96.96532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-09",97.00095,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-10",97.05726,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-11",97.11186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-12",97.18507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-01",97.28536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-02",97.3361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-03",97.36459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-04",97.45131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-05",97.55682,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-06",97.7243,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-07",97.97407,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-08",98.13605,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-09",98.17867,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.19149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.34261,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-12",98.72117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.33091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.7116,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.84811,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.83315,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.83193,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.9526,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.1895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.3604,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.7627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.9416,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-12",101.1254,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.36,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.4841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.4742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.363,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.2827,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.1896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1021,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.0692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.1153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.1434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.1782,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.2223,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-02",101.2214,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.0924,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.9124,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.7006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.3427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.4262,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.6581,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.7332,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.6934,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.6941,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.7254,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.7853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.8479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.9199,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.8793,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9474,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.2026,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.4305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.6509,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.7314,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.7623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.7444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.7463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.7051,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.6417,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.6876,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.7866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-08",101.8801,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-09",101.9965,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.1141,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.1895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.17,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.0486,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.9267,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.8463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.7382,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.604,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.45,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.2341,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-08",100.9322,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.6682,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.4509,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.2364,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.89218,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.9285,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.1372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.2062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.2147,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.1153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.92817,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.78251,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.74228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.72025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.76418,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.78957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.73821,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.72642,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.8215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.90894,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.0457,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.2572,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.3712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.3855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.2956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.0806,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.83649,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.68745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.63931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.56947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.4631,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.35287,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.26606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.33492,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.47839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.72381,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.90436,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.93437,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.99037,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.9459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.95195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.0909,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.356,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.5847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7433,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.8283,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.8961,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.0067,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.0693,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.0065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.9372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8349,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.8284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.942,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.0158,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.9823,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.9807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.9565,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9667,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-08",101.0884,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.1918,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.2521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1595,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.9049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.6725,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.4864,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.3425,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.3651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.5174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.6648,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.8142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.9657,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.1373,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.2858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.2794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2705,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.3975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.52,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.597,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.6663,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.6515,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.6691,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.7392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.9256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.9393,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.9172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.9165,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.9361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.9607,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.0426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.0458,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.0988,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.071,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.9681,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.6851,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.3114,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.0526,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.0256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.9559,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.8775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.8551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.9518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.0777,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.2253,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.4017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.6549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.9404,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.1716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.2098,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.2399,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.2696,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.2585,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.2616,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.2385,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.1799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.1309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.0471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.0319,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.0724,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.1424,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.8656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.5301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.1759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.7023,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5783,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.3935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.3032,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2503,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.2434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.2655,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.4829,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.2116,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2386,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.0656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7411,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.413,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.0883,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.8171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.59741,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.45858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.43496,
